entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,row_type,snapshot_date,cohort_month,wait_raw,wait_days,unit_original,status,queue_raw,queue_people,confidence,retrieved_at,source_url
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-01-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-02-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-03-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-04-01,We need more time to process your application,,,insufficient_data,Less than 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-05-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-06-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-07-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-08-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-09-01,We need more time to process your application,,,insufficient_data,About 100 people ahead of you,100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-10-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-11-01,We need more time to process your application,,,insufficient_data,About 200 people ahead of you,200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2023-12-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-01-01,We need more time to process your application,,,insufficient_data,About 300 people ahead of you,300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-02-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-03-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-04-01,We need more time to process your application,,,insufficient_data,About 500 people ahead of you,500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-05-01,We need more time to process your application,,,insufficient_data,About 500 people ahead of you,500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-06-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-07-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-08-01,We need more time to process your application,,,insufficient_data,About 700 people ahead of you,700,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-09-01,We need more time to process your application,,,insufficient_data,About 800 people ahead of you,800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-10-01,About 1 month left,30.44,months,ok,About 800 people ahead of you,800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-11-01,About 1 month left,30.44,months,ok,"About 1,000 people ahead of you",1000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2024-12-01,2 months left,60.88,months,ok,"About 1,400 people ahead of you",1400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-01-01,4 months left,121.76,months,ok,"About 2,700 people ahead of you",2700,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-02-01,6 months left,182.64,months,ok,"About 3,600 people ahead of you",3600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-03-01,7 months left,213.08,months,ok,"About 4,200 people ahead of you",4200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-04-01,8 months left,243.52,months,ok,"About 4,800 people ahead of you",4800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-05-01,9 months left,273.96,months,ok,"About 5,400 people ahead of you",5400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-06-01,10 months left,304.4,months,ok,"About 6,000 people ahead of you",6000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-07-01,12 months left,365.28,months,ok,"About 6,600 people ahead of you",6600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-08-01,13 months left,395.72,months,ok,"About 7,200 people ahead of you",7200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-09-01,14 months left,426.16,months,ok,"About 7,900 people ahead of you",7900,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-10-01,16 months left,487.04,months,ok,"About 8,500 people ahead of you",8500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-11-01,17 months left,517.48,months,ok,"About 9,000 people ahead of you",9000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2025-12-01,18 months left,547.92,months,ok,"About 9,600 people ahead of you",9600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2026-01-01,19 months left,578.36,months,ok,"About 10,000 people ahead of you",10000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-atlantic-immigration-program,ircc-forward-looking,CA,settlement,forward,ca-atlantic-immigration-program,Atlantic Immigration Program,cohort,2026-08-10,2026-02-01,20 months left,608.8,months,ok,"About 10,300 people ahead of you",10300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
