entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,applicant_country,applicant_country_name,observation_number,value_raw,value_days,unit_original,status,effective_date,retrieved_at,source_url
ca-parents-grandparents-sponsorship-quebec,ircc-forward-looking,CA,sponsorship,forward,ca-parents-grandparents-sponsorship-quebec,Parents and grandparents sponsorship — Quebec,,,1,About 64 months,1948.16,months,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-passport-office,ircc-passport,CA,passport,service_standard,ca-passport-office,Passport (in person at a passport office),,,1,"up to 2 weeks, plus mail time",14,weeks,ok,2026-08-22,2026-08-22T01:17:31.484Z,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-passports/processing-times.html
ca-passport-service-canada,ircc-passport,CA,passport,service_standard,ca-passport-service-canada,Passport (Service Canada Centre or by mail),,,1,"up to 17 weeks, plus mail time",119,weeks,ok,2026-08-22,2026-08-22T01:17:31.484Z,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-passports/processing-times.html
ca-pr-card-new,ircc-noncountry,CA,settlement,published,ca-pr-card-new,PR card (first card),,,1,40 days,40,days,ok,2026-08-19,2026-08-22T01:17:28.517Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-non-country-en.json
ca-pr-card-new,ircc-noncountry,CA,settlement,published,ca-pr-card-new,PR card (first card),,,2,40 days,40,days,ok,2026-08-26,2026-08-28T23:20:53.386Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-non-country-en.json
ca-pr-card-renewal,ircc-noncountry,CA,settlement,published,ca-pr-card-renewal,PR card (renewal or replacement),,,1,41 days,41,days,ok,2026-08-19,2026-08-22T01:17:28.517Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-non-country-en.json
ca-pr-card-renewal,ircc-noncountry,CA,settlement,published,ca-pr-card-renewal,PR card (renewal or replacement),,,2,40 days,40,days,ok,2026-08-26,2026-08-28T23:20:53.386Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-non-country-en.json
ca-privately-sponsored-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-privately-sponsored-refugees-outside-quebec,Privately sponsored refugees — outside Quebec,,,1,About 40 months,1217.6,months,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-privately-sponsored-refugees-quebec,ircc-forward-looking,CA,refugee,forward,ca-privately-sponsored-refugees-quebec,Privately sponsored refugees — Quebec,,,1,About 54 months,1643.76,months,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-protected-person-dependants-abroad-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-protected-person-dependants-abroad-outside-quebec,Dependants abroad of protected persons — outside Quebec,,,1,About 40 months,1217.6,months,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-protected-person-dependants-abroad-quebec,ircc-forward-looking,CA,refugee,forward,ca-protected-person-dependants-abroad-quebec,Dependants abroad of protected persons — Quebec,,,1,More than 10 years,3652.5,years,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-protected-persons-in-canada-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-protected-persons-in-canada-outside-quebec,Protected persons and Convention refugees in Canada — outside Quebec,,,1,About 13 months,395.72,months,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-protected-persons-in-canada-quebec,ircc-forward-looking,CA,refugee,forward,ca-protected-persons-in-canada-quebec,Protected persons and Convention refugees in Canada — Quebec,,,1,More than 10 years,3652.5,years,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-provincial-nominee-express-entry,ircc-forward-looking,CA,settlement,forward,ca-provincial-nominee-express-entry,Provincial Nominee Program (Express Entry),,,1,About 7 months,213.08,months,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-provincial-nominee-non-express-entry,ircc-forward-looking,CA,settlement,forward,ca-provincial-nominee-non-express-entry,Provincial Nominee Program (non-Express Entry),,,1,About 13 months,395.72,months,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-quebec-business-class,ircc-forward-looking,CA,settlement,forward,ca-quebec-business-class,Quebec Business Class,,,1,About 75 months,2283,months,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-quebec-skilled-worker,ircc-forward-looking,CA,settlement,forward,ca-quebec-skilled-worker,Quebec Skilled Worker Program,,,1,11 months,334.84,months,ok,2026-08-10,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-refugee-gov-assisted--ad,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AD,Andorra,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ad,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AD,Andorra,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ae,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AE,United Arab Emirates,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ae,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AE,United Arab Emirates,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--af,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AF,Afghanistan,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--af,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AF,Afghanistan,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ag,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AG,Antigua & Barbuda,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ag,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AG,Antigua & Barbuda,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ai,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AI,Anguilla,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ai,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AI,Anguilla,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--al,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AL,Albania,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--al,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AL,Albania,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--am,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AM,Armenia,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--am,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AM,Armenia,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ao,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AO,Angola,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ao,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AO,Angola,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ar,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AR,Argentina,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ar,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AR,Argentina,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--at,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AT,Austria,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--at,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AT,Austria,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--au,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AU,Australia,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--au,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AU,Australia,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--aw,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AW,Aruba,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--aw,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AW,Aruba,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--az,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AZ,Azerbaijan,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--az,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,AZ,Azerbaijan,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ba,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BA,Bosnia & Herzegovina,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ba,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BA,Bosnia & Herzegovina,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bb,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BB,Barbados,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bb,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BB,Barbados,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bd,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BD,Bangladesh,1,13 months,395.72,months,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bd,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BD,Bangladesh,2,13 months,395.72,months,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--be,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BE,Belgium,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--be,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BE,Belgium,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bf,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BF,Burkina Faso,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bf,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BF,Burkina Faso,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bg,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BG,Bulgaria,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bg,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BG,Bulgaria,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bh,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BH,Bahrain,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bh,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BH,Bahrain,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bi,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BI,Burundi,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bi,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BI,Burundi,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bj,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BJ,Benin,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bj,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BJ,Benin,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bm,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BM,Bermuda,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bm,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BM,Bermuda,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bn,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BN,Brunei,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bn,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BN,Brunei,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bo,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BO,Bolivia,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bo,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BO,Bolivia,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bq,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BQ,Caribbean Netherlands,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bq,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BQ,Caribbean Netherlands,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--br,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BR,Brazil,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--br,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BR,Brazil,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bs,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BS,Bahamas,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bs,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BS,Bahamas,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bt,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BT,Bhutan,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bt,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BT,Bhutan,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bw,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BW,Botswana,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bw,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BW,Botswana,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--by,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BY,Belarus,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--by,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BY,Belarus,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bz,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BZ,Belize,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--bz,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,BZ,Belize,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ca,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CA,Canada,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ca,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CA,Canada,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--cd,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CD,Congo - Kinshasa,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--cd,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CD,Congo - Kinshasa,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--cf,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CF,Central African Republic,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--cf,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CF,Central African Republic,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--cg,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CG,Congo - Brazzaville,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--cg,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CG,Congo - Brazzaville,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ch,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CH,Switzerland,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ch,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CH,Switzerland,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ci,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CI,Côte d’Ivoire,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--ci,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CI,Côte d’Ivoire,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-gov-assisted--cl,ircc-ptime,CA,refugee,backward,ca-refugee-gov-assisted,Government-assisted refugee resettlement,CL,Chile,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
