entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,applicant_country,applicant_country_name,value_raw,value_days,unit_original,status,effective_date,retrieved_at,source_url,confidence,source_collection_status,source_collection_status_since,source_collection_status_note,source_last_verified_at
ca-sponsor-dependent-child--kp,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,KP,North Korea,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--kr,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,KR,South Korea,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--kw,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,KW,Kuwait,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--ky,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,KY,Cayman Islands,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--kz,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,KZ,Kazakhstan,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--la,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LA,Laos,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--lb,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LB,Lebanon,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--lc,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LC,St. Lucia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--li,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LI,Liechtenstein,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--lk,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LK,Sri Lanka,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--lr,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LR,Liberia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--ls,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LS,Lesotho,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--lt,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LT,Lithuania,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--lu,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LU,Luxembourg,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--lv,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LV,Latvia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--ly,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,LY,Libya,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--ma,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MA,Morocco,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mc,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MC,Monaco,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--md,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MD,Moldova,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--me,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,ME,Montenegro,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mg,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MG,Madagascar,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mh,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MH,Marshall Islands,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mk,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MK,North Macedonia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--ml,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,ML,Mali,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mm,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MM,Myanmar (Burma),No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mn,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MN,Mongolia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mo,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MO,Macao SAR China,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mq,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MQ,Martinique,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mr,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MR,Mauritania,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mt,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MT,Malta,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mu,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MU,Mauritius,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mv,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MV,Maldives,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mw,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MW,Malawi,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mx,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MX,Mexico,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--my,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MY,Malaysia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--mz,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,MZ,Mozambique,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--na,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,NA,Namibia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--nc,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,NC,New Caledonia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--ne,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,NE,Niger,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--ng,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,NG,Nigeria,20 months,608.8,months,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--ni,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,NI,Nicaragua,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--nl,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,NL,Netherlands,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--no,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,NO,Norway,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--np,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,NP,Nepal,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--nr,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,NR,Nauru,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--nz,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,NZ,New Zealand,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--om,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,OM,Oman,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--pa,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,PA,Panama,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--pe,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,PE,Peru,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--pf,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,PF,French Polynesia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--pg,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,PG,Papua New Guinea,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--ph,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,PH,Philippines,12 months,365.28,months,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--pk,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,PK,Pakistan,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--pl,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,PL,Poland,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-sponsor-dependent-child--pr,ircc-ptime,CA,sponsorship,backward,ca-sponsor-dependent-child,Sponsorship: dependent child,PR,Puerto Rico,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
